id,DEMOGR3_01_RAW,DEMOGR3_02_RAW,DEMOGR3_03_RAW,DEMOGR3_04_RAW,DEMOGR3_05_RAW,DEMOGR3_06_RAW,DEMOGR3_07_RAW,DEMOGR3_08_RAW,DEMOGR3_01_DIR,DEMOGR3_02_DIR,DEMOGR3_03_DIR,DEMOGR3_04_DIR,DEMOGR3_05_DIR,DEMOGR3_06_DIR,DEMOGR3_07_DIR,DEMOGR3_08_DIR,DEMOGR3_RAW_NA,DEMOGR3_DIR_NA
mpyxopo3fs,30,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,30,0,1,1,6,1,0,0,0,0
mr175jw51m,31,Hombre,Sí,Sí,Universitaria completa.,Sí,No,No,31,1,1,1,6,1,0,0,0,0
mr3jc4fv92,27,Mujer,No,No,Universitaria completa.,Sí,No,No,27,0,0,0,6,1,0,0,0,0
mur2ekfn27,31,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,31,0,1,1,5,1,0,0,0,0
mw2agk46s6,19,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,19,0,1,1,4,0,0,0,0,0
mxszqdfg90,31,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,31,0,1,1,5,0,0,0,0,0
mz45bc7w3z,43,Mujer,No,No,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,43,0,0,0,7,1,0,0,0,0
n0s6km3dmv,30,Hombre,Sí,Sí,Universitaria completa.,No,No,No,30,1,1,1,6,0,0,0,0,0
n1wflyf6fy,40,Hombre,Sí,Sí,Universitaria completa.,No,No,No,40,1,1,1,6,0,0,0,0,0
n39d5quo08,31,Mujer,Sí,Sí,Universitaria completa.,No,No,No,31,0,1,1,6,0,0,0,0,0
n44bvj1cuw,34,Hombre,No,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,34,1,0,1,7,0,0,0,0,0
n4magox9t5,21,Hombre,No,Sí,Universitaria incompleta / Técnica completa,No,No,No,21,1,0,1,5,0,0,0,0,0
n8dyyeo9kq,30,Mujer,Sí,Sí,Universitaria completa.,No,No,No,30,0,1,1,6,0,0,0,0,0
n9bu8pu6vr,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,0,1,1,5,0,0,0,0,0
ndrc3vk9xg,37,Mujer,Sí,Sí,Universitaria completa.,No,No,No,37,0,1,1,6,0,0,0,0,0
ngvv3bmtvu,33,Mujer,Sí,No,Universitaria completa.,No,No,No,33,0,1,0,6,0,0,0,0,0
nhkg5hcu0d,19,Mujer,No,Sí,Media incompleta.,No,No,No,19,0,0,1,3,0,0,0,0,0
nlg5kmqtj8,45,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,45,1,1,1,7,0,0,0,0,0
nmj6tdn5vm,27,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,27,0,1,1,7,0,0,0,0,0
nof7q5pmem,41,Hombre,Sí,Sí,Universitaria completa.,No,No,No,41,1,1,1,6,0,0,0,0,0
nqlwg64fjr,42,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,42,0,1,1,7,1,0,0,0,0
nqtb2q6wuf,42,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,42,0,1,1,6,1,0,0,0,0
nt4t64c5uv,38,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,Sí,No,38,0,1,1,7,1,1,0,0,0
nurgsbbnrs,38,Mujer,Sí,No,Universitaria completa.,No,No,No,38,0,1,0,6,0,0,0,0,0
nwfhqlao59,35,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,35,1,1,1,7,0,0,0,0,0
nx2slsz5aw,39,Mujer,Sí,Sí,Universitaria completa.,No,No,No,39,0,1,1,6,0,0,0,0,0
nxua3b6twm,32,Mujer,Sí,No,Universitaria completa.,No,No,No,32,0,1,0,6,0,0,0,0,0
o1b3p1y713,42,Mujer,Sí,Sí,Universitaria completa.,No,No,No,42,0,1,1,6,0,0,0,0,0
o1xz6y2e60,42,Mujer,Sí,Sí,Universitaria completa.,No,No,No,42,0,1,1,6,0,0,0,0,0
o4l82t8gwv,20,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,20,0,1,1,4,1,0,0,0,0
o6oggeupn3,20,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,20,0,1,1,4,0,0,0,0,0
o7468ua00b,37,Mujer,Sí,No,Media completa / Técnica incompleta.,No,No,No,37,0,1,0,4,0,0,0,0,0
o7pave8pbt,26,Mujer,Sí,Sí,Universitaria completa.,No,No,No,26,0,1,1,6,0,0,0,0,0
o9zq3vjjf2,31,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,31,0,1,1,7,1,0,0,0,0
oc5qjk883o,21,Hombre,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,21,1,1,1,4,0,0,0,0,0
od6ez66mns,23,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,23,0,1,1,5,1,0,0,0,0
odkg94goc9,22,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,22,0,1,1,5,0,0,0,0,0
oeyhopaj75,45,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,45,0,1,1,5,0,0,0,0,0
of2z3m0trq,53,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,53,0,1,1,7,1,0,0,0,0
oflr6gjy7l,26,Mujer,Sí,Sí,Universitaria completa.,No,No,No,26,0,1,1,6,0,0,0,0,0
ogcv9b59qw,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,0,1,1,5,0,0,0,0,0
ogmj7nt418,31,Hombre,Sí,Sí,Universitaria completa.,Sí,No,No,31,1,1,1,6,1,0,0,0,0
ogmsnzf5e5,40,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,40,0,1,1,4,0,0,0,0,0
optntelnb5,33,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,33,0,1,1,7,0,0,0,0,0
oq63tqez88,38,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,1,1,1,7,0,0,0,0,0
orowpd2yl1,48,Mujer,Sí,Sí,Universitaria completa.,No,No,No,48,0,1,1,6,0,0,0,0,0
otb1zejyn3,25,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,25,1,1,1,7,1,0,0,0,0
otcyq39fbn,24,Mujer,Sí,Sí,Universitaria completa.,No,No,No,24,0,1,1,6,0,0,0,0,0
otgykgucjf,46,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,46,0,1,1,5,0,0,0,0,0
oupg9g46b3,25,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,25,0,1,1,5,0,0,0,0,0
owunzht4ma,43,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,43,0,1,1,7,0,0,0,0,0
oytuzc7jun,34,Hombre,Sí,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,34,1,1,0,7,0,0,0,0,0
oyxpy1zsk4,28,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,28,0,1,1,6,1,0,0,0,0
ozu3042edl,43,Mujer,Sí,Sí,Universitaria completa.,No,No,No,43,0,1,1,6,0,0,0,0,0
ozwlc7lj7j,24,Mujer,Sí,Sí,Universitaria completa.,No,No,No,24,0,1,1,6,0,0,0,0,0
p0j77kykc6,39,Hombre,Sí,Sí,Universitaria completa.,No,No,No,39,1,1,1,6,0,0,0,0,0
p0ntox2kfz,25,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,25,0,1,1,4,1,0,0,0,0
p34w1g4j4m,52,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,52,1,1,1,7,0,0,0,0,0
p4d9rzst36,43,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,43,0,1,1,6,1,0,0,0,0
p7pupmpudy,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,0,1,1,5,0,0,0,0,0
pdqpf05nec,46,Hombre,Sí,Sí,Universitaria completa.,No,No,No,46,1,1,1,6,0,0,0,0,0
phzlh4gty2,46,Mujer,Sí,Sí,Universitaria completa.,No,No,No,46,0,1,1,6,0,0,0,0,0
pjvz78owdw,42,Hombre,Sí,Sí,Universitaria completa.,No,No,No,42,1,1,1,6,0,0,0,0,0
pkbe11rjog,33,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,33,1,1,1,7,0,0,0,0,0
plyx38nxw7,36,Mujer,No,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,36,0,0,0,7,0,0,0,0,0
pmo8u4alc4,34,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,34,0,1,1,6,1,0,0,0,0
pmpffxm0sc,45,Mujer,Sí,Sí,Universitaria completa.,No,No,No,45,0,1,1,6,0,0,0,0,0
pojq291h5y,59,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,59,1,1,1,7,0,0,0,0,0
pomrsmdotb,24,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,24,0,1,1,5,1,0,0,0,0
pp9bkqh6jm,34,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,34,1,1,1,7,1,0,0,0,0
pq93l7pkjk,42,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,Sí,No,42,0,1,1,5,1,1,0,0,0
ps5v7d1za8,42,Mujer,Sí,Sí,Universitaria completa.,No,No,No,42,0,1,1,6,0,0,0,0,0
pso9smx1dp,41,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,41,0,1,1,7,1,0,0,0,0
pu3xsmv12p,38,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,0,1,1,7,0,0,0,0,0
pxezr1rw2z,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,0,1,1,5,0,0,0,0,0
q4wwdaxh2s,18,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,18,0,1,1,4,1,0,0,0,0
q5lgt17z4q,39,Mujer,Sí,Sí,Universitaria completa.,No,No,No,39,0,1,1,6,0,0,0,0,0
q6q98djvtg,32,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,32,0,1,1,6,1,0,0,0,0
q7qk2lhwgr,35,Mujer,Sí,Sí,Universitaria completa.,No,No,No,35,0,1,1,6,0,0,0,0,0
q8fvjud15r,37,Mujer,Sí,No,Media completa / Técnica incompleta.,No,No,No,37,0,1,0,4,0,0,0,0,0
q9c6myudy2,36,Mujer,No,No,Universitaria completa.,No,No,No,36,0,0,0,6,0,0,0,0,0
q9vmxsgcth,39,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,39,0,1,1,7,0,0,0,0,0
qcfbpas232,30,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,30,0,1,1,5,1,0,0,0,0
qfmer5ht5t,38,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,0,1,1,7,0,0,0,0,0
qgjmxt0hhp,20,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,20,0,1,1,4,0,0,0,0,0
qkok6glvgc,24,Mujer,Sí,Sí,Universitaria completa.,No,No,No,24,0,1,1,6,0,0,0,0,0
qmqmh78sdu,61,Mujer,No,No,Universitaria completa.,No,No,No,61,0,0,0,6,0,0,0,0,0
qn533zmhmy,28,Hombre,Sí,Sí,Universitaria completa.,No,No,No,28,1,1,1,6,0,0,0,0,0
qnepwz416k,18,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,18,0,1,1,5,1,0,0,0,0
qt2l3rf6ya,28,Mujer,No,No,Universitaria completa.,Sí,No,No,28,0,0,0,6,1,0,0,0,0
qvgf7z63yl,37,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,0,1,1,7,0,0,0,0,0
qxcbz4nyud,44,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,44,1,1,1,7,0,0,0,0,0
qxd457jzbp,38,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,38,1,1,1,5,0,0,0,0,0
r04udmm7h6,45,Mujer,Sí,Sí,Básica completa.,No,No,No,45,0,1,1,2,0,0,0,0,0
r3e64ctq7s,47,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,47,1,1,1,7,1,0,0,0,0
r4138fqfmu,35,Hombre,Sí,Sí,Universitaria completa.,Sí,No,No,35,1,1,1,6,1,0,0,0,0
r49xy3q4gp,24,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,24,0,1,1,6,1,0,0,0,0
r5cg72k7f7,37,Mujer,Sí,No,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,37,0,1,0,7,1,0,0,0,0
r5p7zvjjhe,43,Hombre,Sí,Sí,Universitaria completa.,No,No,No,43,1,1,1,6,0,0,0,0,0
r6mw5huosf,18,Hombre,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,18,1,1,1,4,0,0,0,0,0
rbk3lot946,41,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,41,1,1,1,7,0,0,0,0,0
rcyhfpy4bm,35,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,35,0,1,1,6,1,0,0,0,0
rdypfgsrnq,46,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,46,0,1,1,7,1,0,0,0,0
rf8vq8dcx7,38,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,38,1,1,1,5,0,0,0,0,0
rm671yl6z2,21,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,21,0,1,1,5,0,0,0,0,0
rod5uc43mx,34,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,34,1,1,1,7,0,0,0,0,0
rp0tac4lj0,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,0,1,1,5,0,0,0,0,0
rp8sjbjwn1,20,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,20,0,1,1,4,0,0,0,0,0
rsagyl1j80,40,Mujer,Sí,Sí,Universitaria completa.,No,No,No,40,0,1,1,6,0,0,0,0,0
rsygknl1km,44,Mujer,No,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,44,0,0,1,7,0,0,0,0,0
rszk705nu1,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,20,0,1,1,5,1,0,0,0,0
rx8symp8b6,63,Hombre,No,No,Universitaria completa.,No,No,No,63,1,0,0,6,0,0,0,0,0
ry7judd7dn,50,Mujer,Sí,Sí,Universitaria completa.,Sí,Sí,No,50,0,1,1,6,1,1,0,0,0
s0dvf0a8ug,41,Mujer,Sí,Sí,Universitaria completa.,No,No,No,41,0,1,1,6,0,0,0,0,0
s0zrg64bdp,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,0,1,1,5,0,0,0,0,0
s1b9hjc977,28,Mujer,Sí,Sí,Universitaria completa.,No,No,No,28,0,1,1,6,0,0,0,0,0
s6od0gq5lw,36,Hombre,No,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,36,1,0,0,7,0,0,0,0,0
s6tcbnm1e0,21,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,21,0,1,1,5,1,0,0,0,0
sdpldeb57z,27,Hombre,Sí,Sí,Universitaria completa.,No,No,No,27,1,1,1,6,0,0,0,0,0
shfwmbf211,41,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,41,0,1,1,7,0,0,0,0,0
smu7jxvhmq,36,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,36,0,1,1,7,1,0,0,0,0
smvu5ob2x4,31,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,31,0,1,1,6,1,0,0,0,0
sn5aay4skh,34,Hombre,Sí,Sí,Universitaria completa.,No,No,No,34,1,1,1,6,0,0,0,0,0
so2mzux3tm,38,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,1,1,1,7,0,0,0,0,0
sx9zzqmtaf,28,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,28,0,1,1,7,1,0,0,0,0
t23wn3dlqx,32,Mujer,Sí,Sí,Universitaria completa.,Sí,Sí,No,32,0,1,1,6,1,1,0,0,0
t284qlcrh8,29,Mujer,Sí,Sí,Universitaria completa.,No,No,No,29,0,1,1,6,0,0,0,0,0
t7uu2j69hk,42,Hombre,Sí,Sí,Universitaria completa.,No,No,No,42,1,1,1,6,0,0,0,0,0
tb6wa3axbr,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,0,1,1,5,0,0,0,0,0
tbt9v10zn4,54,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,54,0,1,1,5,0,0,0,0,0
tdbr76szdw,32,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,32,0,1,1,7,1,0,0,0,0
tezgnge7d9,33,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,33,0,1,1,7,0,0,0,0,0
tfz68xovz9,31,Hombre,No,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,31,1,0,1,5,1,0,0,0,0
tgphyfmano,38,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,1,1,1,7,0,0,0,0,0
thqlnf89hf,40,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,40,0,1,1,5,0,0,0,0,0
tjxg9olj81,38,Mujer,Sí,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,0,1,0,7,0,0,0,0,0
tk5mbkmnlc,28,Mujer,Sí,Sí,Universitaria completa.,No,No,No,28,0,1,1,6,0,0,0,0,0
tnc7delb7j,48,Mujer,No,No,Universitaria completa.,No,No,No,48,0,0,0,6,0,0,0,0,0
tph454zx7v,31,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,31,0,1,1,7,0,0,0,0,0
ts5500ukas,39,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,39,0,1,1,7,1,0,0,0,0
tuedggtfqh,29,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,29,0,1,1,6,1,0,0,0,0
twbme7t334,20,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,20,1,1,1,5,1,0,0,0,0
tyt6kuf68o,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,Sí,No,19,0,1,1,5,1,1,0,0,0
tzg6h2znsv,25,Mujer,Sí,Sí,Universitaria completa.,No,No,No,25,0,1,1,6,0,0,0,0,0
u7a2wqv8sj,21,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,21,0,1,1,5,1,0,0,0,0
u7q14tfj7f,33,Mujer,Sí,Sí,Universitaria completa.,No,No,No,33,0,1,1,6,0,0,0,0,0
u9vh45115c,31,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,31,0,1,1,7,0,0,0,0,0
ue9cj4ayvb,19,Hombre,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,19,1,1,1,4,0,0,0,0,0
uf2u8hr3xk,22,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,22,1,1,1,5,0,0,0,0,0
uf3rs42tcf,40,Mujer,Sí,Sí,Universitaria completa.,No,No,No,40,0,1,1,6,0,0,0,0,0
ufuez9ccdf,45,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,45,0,1,1,6,1,0,0,0,0
ul2r0skf12,28,Mujer,Sí,Sí,Universitaria completa.,No,No,No,28,0,1,1,6,0,0,0,0,0
up15znf7uz,46,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,46,0,1,1,7,0,0,0,0,0
urnj311mlc,44,Mujer,No,Sí,Universitaria completa.,No,No,No,44,0,0,1,6,0,0,0,0,0
ut63zod9nc,27,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,27,0,1,1,6,1,0,0,0,0
uu3tf3375q,27,Mujer,Sí,Sí,Universitaria completa.,No,No,No,27,0,1,1,6,0,0,0,0,0
ux8omw7pr8,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,19,0,1,1,5,0,0,0,0,0
uztubvuos4,25,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,25,0,1,1,6,1,0,0,0,0
v0t2socx5m,38,Hombre,Sí,Sí,Universitaria completa.,Sí,No,No,38,1,1,1,6,1,0,0,0,0
v239h433uo,18,Hombre,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,18,1,1,1,4,0,0,0,0,0
v2uald4p4j,45,Hombre,Sí,Sí,Universitaria completa.,No,No,No,45,1,1,1,6,0,0,0,0,0
v36zj2nv36,35,Mujer,Sí,Sí,Universitaria completa.,No,No,No,35,0,1,1,6,0,0,0,0,0
v49cgbtvnv,59,Hombre,Sí,Sí,Universitaria completa.,No,No,No,59,1,1,1,6,0,0,0,0,0
v4cc9ybaa5,32,Mujer,Sí,Sí,Universitaria completa.,Sí,Sí,No,32,0,1,1,6,1,1,0,0,0
v9v27k7yvs,46,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,46,1,1,1,5,0,0,0,0,0
v9ypqsule6,38,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,0,1,1,7,0,0,0,0,0
vcc6zrw7fv,22,Mujer,Sí,Sí,Media completa / Técnica incompleta.,Sí,No,No,22,0,1,1,4,1,0,0,0,0
vhtodljgzl,30,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,30,0,1,1,5,0,0,0,0,0
vhxl04j163,34,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,No,No,34,1,1,1,7,1,0,0,0,0
vrhn157xmw,40,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,40,0,1,1,6,1,0,0,0,0
vswwrxttjf,40,Hombre,Sí,Sí,Universitaria completa.,No,No,No,40,1,1,1,6,0,0,0,0,0
vt2zoqcz82,31,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,Sí,No,31,0,1,1,7,1,1,0,0,0
vte205pum8,37,Hombre,Sí,Sí,Universitaria completa.,No,No,No,37,1,1,1,6,0,0,0,0,0
vtrrtsn55b,53,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,53,1,1,1,7,0,0,0,0,0
vvkndj1qbs,23,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,23,1,1,1,5,1,0,0,0,0
vvqcfzvud7,25,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,25,1,1,1,5,0,0,0,0,0
vwahqa41n7,33,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,33,1,1,1,7,0,0,0,0,0
w1nv5915kv,23,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,23,0,1,1,5,1,0,0,0,0
w42nf55f1b,40,Mujer,No,Sí,"Postgrado (Master, Doctor o equivalente).",Sí,Sí,No,40,0,0,1,7,1,1,0,0,0
w5xtzcugvx,26,Mujer,Sí,Sí,Universitaria completa.,Sí,No,No,26,0,1,1,6,1,0,0,0,0
w6yp7x898a,42,Mujer,Sí,Sí,Universitaria completa.,No,No,No,42,0,1,1,6,0,0,0,0,0
w9nyh7jxtp,41,Mujer,Sí,Sí,Universitaria completa.,No,No,No,41,0,1,1,6,0,0,0,0,0
weet73evpb,20,Hombre,No,No,Media completa / Técnica incompleta.,No,No,No,20,1,0,0,4,0,0,0,0,0
wf97lh7z68,55,Mujer,No,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,55,0,0,1,7,0,0,0,0,0
wgy641oo43,41,Mujer,Sí,Sí,Universitaria completa.,No,No,No,41,0,1,1,6,0,0,0,0,0
wk96y1x8lq,53,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,53,1,1,1,7,0,0,0,0,0
wladwertxg,29,Mujer,Sí,Sí,Universitaria completa.,No,No,No,29,0,1,1,6,0,0,0,0,0
wlvl1wwfzc,23,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,23,0,1,1,7,0,0,0,0,0
wn2unaotm3,18,Mujer,Sí,Sí,Media completa / Técnica incompleta.,No,No,No,18,0,1,1,4,0,0,0,0,0
wphq2jrlzz,27,Mujer,Sí,Sí,Universitaria completa.,No,No,No,27,0,1,1,6,0,0,0,0,0
wqczg92ob1,41,Hombre,Sí,Sí,Universitaria completa.,No,No,No,41,1,1,1,6,0,0,0,0,0
wr64fsxv00,38,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,38,0,1,1,7,0,0,0,0,0
wudken5v8o,26,Mujer,Sí,Sí,Universitaria completa.,No,No,No,26,0,1,1,6,0,0,0,0,0
wvnyykf2cl,46,Hombre,Sí,Sí,Universitaria completa.,No,No,No,46,1,1,1,6,0,0,0,0,0
wvrpqja021,45,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,45,1,1,1,7,0,0,0,0,0
wwoetkbxr4,20,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,1,1,1,5,0,0,0,0,0
wwuhvoq50m,34,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,34,0,1,1,7,0,0,0,0,0
wz1x195jy9,30,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,30,0,1,1,5,0,0,0,0,0
x1vtyfksjc,27,Mujer,Sí,Sí,Universitaria completa.,No,No,No,27,0,1,1,6,0,0,0,0,0
x2mu0d6mgm,39,Mujer,Sí,No,"Postgrado (Master, Doctor o equivalente).",No,No,No,39,0,1,0,7,0,0,0,0,0
x476yjs4dy,44,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,Sí,44,0,1,1,5,0,0,1,0,0
x6joffrlnf,25,Mujer,No,No,Universitaria completa.,No,No,No,25,0,0,0,6,0,0,0,0,0
x85ykvu95z,37,Hombre,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,37,1,1,1,7,0,0,0,0,0
x882ee4b3t,31,Hombre,Sí,Sí,Universitaria completa.,No,No,No,31,1,1,1,6,0,0,0,0,0
x8tge426s1,20,Hombre,Sí,Sí,Universitaria incompleta / Técnica completa,No,No,No,20,1,1,1,5,0,0,0,0,0
xbb93c2ekd,43,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,43,0,1,1,7,0,0,0,0,0
xbclzzeqjc,32,Mujer,Sí,Sí,"Postgrado (Master, Doctor o equivalente).",No,No,No,32,0,1,1,7,0,0,0,0,0
xbgrhkg8jb,32,Hombre,Sí,Sí,Universitaria completa.,No,No,No,32,1,1,1,6,0,0,0,0,0
xd2cl5nyhr,20,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,20,0,1,1,5,1,0,0,0,0
xd3dd3ss0k,19,Mujer,Sí,Sí,Universitaria incompleta / Técnica completa,Sí,No,No,19,0,1,1,5,1,0,0,0,0
